temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
31.9785079956,30.7229156494,25.1700706482,1026.53662109,358.225159976,0.432567512803,352.311505353,43.50157547,5.97626781464,33.9491233826,0.0295239984989,0.00756399985403,1.00039994717,0.000842962414026,-0.00039472617209,-0.00320851569995,2015-12-30 23:06:06.589218
32.2901382446,30.8875007629,24.956205368,1026.45507812,358.340977893,0.430878561768,352.398841275,42.7728347778,5.68756914139,34.9179725647,0.0295239984989,0.00683199986815,1.00064396858,0.00171728804708,-0.000418541952968,4.42177988589e-05,2015-12-30 23:11:06.623807
32.4001235962,31.0770835876,24.8739509583,1026.4453125,358.288112336,0.458542668856,352.701513424,42.4573287964,5.368745327,34.8453788757,0.0292799994349,0.00683199986815,1.00039994717,-0.000137680210173,-0.000142734497786,-0.00182159664109,2015-12-30 23:16:06.701126
32.4917831421,31.2520828247,24.7094402313,1026.43969727,358.285452404,0.424677096847,352.609529559,42.79662323,5.75759458542,36.3918800354,0.029036000371,0.00853999983519,1.00064396858,0.00162386614829,-0.00201645866036,0.00085940072313,2015-12-30 23:21:06.779958
32.2534751892,31.0104179382,24.9660758972,1026.46948242,358.250308519,0.383869704764,352.636618943,42.2684402466,5.82184076309,34.9648475647,0.0297679994255,0.00707599986345,0.999668002129,-0.000103331636637,-0.000362670049071,0.00160155654885,2015-12-30 23:26:06.867081
32.7667503357,31.4916667938,24.7620830536,1026.41455078,358.259246676,0.410377001922,352.933374013,42.6783943176,5.41002941132,34.5562057495,0.0309880003333,0.00780799984932,1.00576794147,-0.00151481805369,0.00131631456316,-5.02518378198e-05,2015-12-30 23:31:06.880055
33.0417175293,31.6687507629,24.9397544861,1026.47216797,358.278609942,0.369261931161,352.740303776,42.3395004272,5.4573507309,35.2713546753,0.0300120003521,0.00609999988228,1.00039994717,2.64155678451e-05,-0.00110889971256,-0.00196613953449,2015-12-30 23:36:06.850954
33.0783805847,31.7958335876,24.4988651276,1026.61376953,358.310411623,0.411329359744,352.650111128,42.7660102844,5.66707229614,34.0129318237,0.0300120003521,0.00780799984932,1.00113201141,-0.000504334457219,-0.00130932033062,-0.00148258754052,2015-12-30 23:41:06.950374
33.2800254822,32.0208320618,24.4396419525,1026.58081055,358.203929187,0.431132292623,353.216658671,42.4050750732,5.34284067154,34.6978569031,0.0312319993973,0.00805199984461,1.00039994717,-0.0008231732063,0.000213583931327,-0.00304235820659,2015-12-30 23:46:07.011065
33.4633369446,32.1541671753,22.6760826111,1026.52099609,358.200346112,0.409406101203,352.769826414,42.3715667725,5.44393634796,34.4641456604,0.0295239984989,0.00707599986345,1.00137603283,0.000543396454304,-0.00207263603806,8.83254688233e-05,2015-12-30 23:51:07.056936
33.5733261108,32.2520828247,24.8147258759,1026.40698242,358.231046319,0.417392646736,352.985058055,42.732257843,5.49249887466,34.7711906433,0.0307439994067,0.00634399987757,1.00137603283,-0.000139271840453,-0.000305069610476,-0.000525619601831,2015-12-30 23:56:07.303272
33.7749671936,32.4249992371,24.4659633636,1026.44824219,358.27370768,0.502630899618,352.964223417,42.4127960205,5.42474651337,35.3343811035,0.0297679994255,0.00707599986345,1.00088799,-0.000166653189808,-0.00154607929289,0.000681291334331,2015-12-31 00:01:07.244830
33.9949417114,32.4791679382,24.8311767578,1026.41870117,358.256781084,0.446171728845,353.278391628,42.4723625183,5.14462327957,34.4466819763,0.0300120003521,0.00707599986345,1.00113201141,0.00165408663452,0.000264527276158,-0.000879596918821,2015-12-31 00:06:07.348804
33.9949417114,32.6624984741,24.6831169128,1026.46850586,358.142031025,0.32332938924,353.547624451,42.6010742188,5.31791305542,34.160572052,0.0302559994161,0.00780799984932,1.00039994717,-0.000727173406631,0.00218335352838,-0.000402857316658,2015-12-31 00:11:07.413720
33.8299598694,32.4249992371,24.1040382385,1026.41918945,358.276126955,0.547977059126,353.242493861,42.8987197876,5.13896846771,36.084728241,0.0307439994067,0.00756399985403,1.00064396858,0.00147258630022,0.000715116038918,-0.00230734329671,2015-12-31 00:16:07.469042
34.1782531738,32.8499984741,25.3938064575,1026.37988281,358.253032377,0.383556770042,353.20001478,42.4274291992,5.23273420334,34.8211746216,0.0302559994161,0.00634399987757,1.00088799,-0.000378430821002,0.00193144194782,0.000415584770963,2015-12-31 00:21:07.493649
34.0316047668,32.7541656494,24.6403446198,1026.39233398,358.311023885,0.381748290696,353.904692654,42.0785255432,4.64165735245,34.4394035339,0.0314759984612,0.00683199986815,1.00064396858,-0.00123464781791,0.00108348950744,-0.00147981243208,2015-12-31 00:26:07.642622
34.2332458496,32.8916664124,24.97265625,1026.42651367,358.282327059,0.406301219937,353.400041139,42.6552047729,4.57868862152,35.7892150879,0.0317199975252,0.00683199986815,1.00039994717,-0.000737479887903,-0.00025892816484,0.00254297396168,2015-12-31 00:31:07.659048
34.123260498,32.84375,25.2260036469,1026.52856445,358.279233623,0.432317517207,353.446716517,41.8549804688,4.67697000504,34.7599334717,0.0317199975252,0.00536799989641,1.00088799,0.000410341192037,0.00122249871492,0.000468328595161,2015-12-31 00:36:07.744937
34.1599235535,32.8291664124,25.4925117493,1026.51171875,358.22493394,0.332691684282,353.72563583,42.3077316284,4.347905159,34.694683075,0.0304999984801,0.00634399987757,1.00039994717,0.00133605534211,0.00124052539468,-0.00168552715331,2015-12-31 00:41:07.816814
33.811630249,32.4895820618,25.7820510864,1026.53881836,358.274316741,0.349057191059,353.060498348,42.211730957,5.35373735428,35.4079742432,0.029036000371,0.00683199986815,1.00064396858,0.00192210543901,0.003363000229,-0.00155436736532,2015-12-31 00:46:07.746719
